                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     205                                      899                  1.5000000000000000E+001                  1.4000000000000000E-002                  7.5921004924153545E+004                  6.3382947207667903E+003                  3.1398653756079264E+004                  1.9540197673751270E+004                  4.7238443782098747E+000                 -5.6792718151853654E+000                  7.1696589495532304E-001                  2.8860459109713949E-007                  2.6865424420806305E-001                  5.3206738510972406E-005                  3.5559947272521941E-003                  6.4567983890681637E-003                  1.4595170967125256E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0764546605654235E+001                  2.5345569680557703E-004                  4.0231014164348293E+000                  2.3179041273869567E-002                  2.6283155981127886E-002                  9.7932739301259675E-002                  2.1892756450687868E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6531072085468364E+004                  5.7403568560244254E+004                  7.6764832426182646E+006                  1.9555751399470395E+004                  1.9555751399470391E+004                  2.2145663157362764E-029                  1.3718035478737647E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.3958847049944678E+012                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230629"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31 
                                      10                  1.4999999999830742E+001                  6.7409316953281595E-001                  4.5348698683815662E+000                 -8.6989903614618704E+000                  4.0942901566409198E+000                  7.1799999999999986E-001                  2.6800000000000002E-001                  1.4000000000000123E-002                  4.7216432417856957E+000                  3.4266509529282943E+004                  1.2424821455384781E+004                  6.3657815697755937E-001                  2.4274071463443730E-001                  1.9941534041783166E+009                  1.3373328883146898E+000                  7.1639783331912854E-001                  1.9126921864805011E+000                  2.8824383121187114E+006                  3.0855155573662182E-028                  3.0855155573662182E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4240782327729189E+000                  1.9540197673750197E+004                  0.0000000000000000E+000                  2.1411927883325538E-001                  4.3242709774835664E-006                  4.3242709774828557E-006                  7.1070788809694368E-019                  1.2408539943576731E-005 
                                      11                  1.4999999999818185E+001                  6.7408099671083677E-001                  4.5374213411309308E+000                 -8.6894565549639431E+000                  4.1060055810140392E+000                  7.1799999999999986E-001                  2.6800000000000002E-001                  1.4000000000000123E-002                  4.7215109008982523E+000                  3.4468417215656336E+004                  1.2764552121251851E+004                  6.3626222870136617E-001                  2.4103106000980384E-001                  2.0062601861815763E+009                  1.3315365430570023E+000                  7.1711885540642284E-001                  1.9143406829438889E+000                  2.8834180508291735E+006                  3.1540019933178035E-028                  3.1540019933178035E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4558436825212531E+000                  1.9540197673750205E+004                  0.0000000000000000E+000                  2.1780006006062527E-001                  3.5143493380343929E-006                  3.5143493380342163E-006                  1.7674557500600895E-019                  1.2412115873390570E-005 
                                      12                  1.4999999999805629E+001                  6.7406908720922032E-001                  4.5412029822536697E+000                 -8.6758583401679754E+000                  4.1230084883481624E+000                  7.1799999999999986E-001                  2.6800000000000002E-001                  1.4000000000000123E-002                  4.7213814263756477E+000                  3.4769863221886422E+004                  1.3274204020990272E+004                  6.3575428062102923E-001                  2.3851638549626508E-001                  2.0268949535599017E+009                  1.3231679704403172E+000                  7.1793674967981203E-001                  1.9176681259034118E+000                  2.8856317248535510E+006                  3.2543239339838854E-028                  3.2543239339838849E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5020318357666169E+000                  1.9540197673750212E+004                  0.0000000000000000E+000                  2.2130836809679047E-001                  2.7419916823743228E-006                  2.7419916823743228E-006                  0.0000000000000000E+000                  1.2417742378551677E-005 
                                      13                  1.4999999999780515E+001                  6.7404599965843071E-001                  4.5461443964248707E+000                 -8.6588792305758648E+000                  4.1446951208383940E+000                  7.1799999999999986E-001                  2.6800000000000002E-001                  1.4000000000000123E-002                  4.7211304394516640E+000                  3.5167734855484821E+004                  1.3953884402032827E+004                  6.3501880923332532E-001                  2.3533573522798537E-001                  2.0572884771789241E+009                  1.3128480070333226E+000                  7.1864268126587139E-001                  1.9232100138976698E+000                  2.8899770924827838E+006                  3.3840802614100398E-028                  3.3840802614100398E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5612573208227296E+000                  1.9540197673750226E+004                  0.0000000000000000E+000                  2.2790018738075241E-001                  1.2986951599010053E-006                  1.2986951599010053E-006                  0.0000000000000000E+000                  1.2434111855279155E-005 
                                      14                  1.4999999999755405E+001                  6.7402379384460753E-001                  4.5515776864210995E+000                 -8.6412047240618914E+000                  4.1678688997607027E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7208890505604835E+000                  3.5610468420073521E+004                  1.4718681233331406E+004                  6.3411947325414975E-001                  2.3208915165872365E-001                  2.0933176789900436E+009                  1.3025901594400651E+000                  7.1898501258861247E-001                  1.9304166348044574E+000                  2.8969480577240968E+006                  3.5246498043765174E-028                  3.5246498043765169E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6248778751590010E+000                  1.9540197673750241E+004                 -7.0548900236074897E-010                  2.3397868858744700E-001                 -1.2252974233915211E-008                 -1.2252974233915211E-008                  0.0000000000000000E+000                  1.2457443840045716E-005 
                                      15                  1.4999999999724016E+001                  6.7399713904071934E-001                  4.5574500820670254E+000                 -8.6230912667853090E+000                  4.1922513496567388E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7205993151030849E+000                  3.6095252321490843E+004                  1.5568664135362225E+004                  6.3304576244212041E-001                  2.2903997471990589E-001                  2.1321800272822447E+009                  1.2932114521158895E+000                  7.1895902688865465E-001                  1.9386990354266764E+000                  2.9074086564383511E+006                  3.6747710026268339E-028                  3.6747710026268339E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6920621459718794E+000                  1.9540197673750259E+004                 -7.4561265532472800E-009                  2.4090477274844926E-001                 -1.4605779078074300E-006                 -1.4605779078074300E-006                  0.0000000000000000E+000                  1.2497408175882604E-005 
                                      16                  1.4999999999692625E+001                  6.7397156847288220E-001                  4.5631553220574865E+000                 -8.6063854422108310E+000                  4.2153426623236605E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7203213819113010E+000                  3.6572556714254781E+004                  1.6418847243527387E+004                  6.3190557758256183E-001                  2.2670662310854217E-001                  2.1670549286977816E+009                  1.2862368220797860E+000                  7.1861354555320478E-001                  1.9465252732329992E+000                  2.9209526802901244E+006                  3.8188878531590068E-028                  3.8188878531590068E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7551150916222160E+000                  1.9540197673750281E+004                 -2.0610183783799901E-010                  2.4712765406466342E-001                 -2.6928750846096616E-006                 -2.6928750846096616E-006                  0.0000000000000000E+000                  1.2549831618499619E-005 
                                      17                  1.4999999999661235E+001                  6.7394695857460607E-001                  4.5686948320082958E+000                 -8.5908960082033925E+000                  4.2372727996789328E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7200539059414917E+000                  3.7042034509769015E+004                  1.7269223080745531E+004                  6.3072088520853753E-001                  2.2513651969396239E-001                  2.1960446272734604E+009                  1.2817296252471326E+000                  7.1804792958450470E-001                  1.9533481996788833E+000                  2.9375320601740037E+006                  3.9575562300474332E-028                  3.9575562300474332E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8136411474935006E+000                  1.9540197673750299E+004                 -1.1809218602781565E-011                  2.5264829705481695E-001                 -3.7002299412251577E-006                 -3.7002299412251577E-006                  0.0000000000000000E+000                  1.2615409235101029E-005 
                                      18                  1.4999999999629846E+001                  6.7392320697153874E-001                  4.5740701261329493E+000                 -8.5764546610713150E+000                  4.2581530394624707E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7197957728407118E+000                  3.7503355454535325E+004                  1.8119784966825548E+004                  6.2951933295256612E-001                  2.2431095013924346E-001                  2.2179977441125555E+009                  1.2795778296737537E+000                  7.1734194178909960E-001                  1.9588123182945494E+000                  2.9569038561389819E+006                  4.0913737801873002E-028                  4.0913737801873002E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8673220541093234E+000                  1.9540197673750317E+004                 -8.8365218813855127E-012                  2.5748080211369273E-001                 -4.4873996208083925E-006                 -4.4873996208083925E-006                  0.0000000000000000E+000                  1.2693519142632774E-005 
                                      19                  1.4999999999598456E+001                  6.7390022847155551E-001                  4.5792828764805211E+000                 -8.5629173786696438E+000                  4.2780793930891470E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7195460552815138E+000                  3.7956213119488129E+004                  1.8970526884707033E+004                  6.2832500811992931E-001                  2.2420614955060006E-001                  2.2319285704873877E+009                  1.2796640703484039E+000                  7.1656298758473091E-001                  1.9626167368474716E+000                  2.9788344926865860E+006                  4.2209200142883307E-028                  4.2209200142883307E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9158910120532964E+000                  1.9540197673750336E+004                  1.3889336080939734E-015                  2.6164356498656688E-001                 -5.0645802789488010E-006                 -5.0645802789488010E-006                  0.0000000000000000E+000                  1.2783139227167485E-005 
                                      20                  1.4999999999567065E+001                  6.7387795169876041E-001                  4.5843348733175207E+000                 -8.5501603513856317E+000                  4.2971352760853510E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7193039763162998E+000                  3.8400322638840844E+004                  1.9821443372880010E+004                  6.2715830289384888E-001                  2.2478339263044622E-001                  2.2372951012919717E+009                  1.2818409644263975E+000                  7.1576455245751192E-001                  1.9645754904895814E+000                  3.0030660686263475E+006                  4.3467513988872262E-028                  4.3467513988872271E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9590585332874939E+000                  1.9540197673750354E+004                 -8.3967349943862870E-014                  2.6515435515400770E-001                 -5.4434077062750206E-006                 -5.4434077062750206E-006                  0.0000000000000000E+000                  1.2883214464627850E-005 
                                      21                  1.4999999999535676E+001                  6.7385631648870237E-001                  4.5892280020399472E+000                 -8.5380767263470929E+000                  4.3153936190457207E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7190688810205481E+000                  3.8835419614219900E+004                  2.0672529438073987E+004                  6.2603577060289939E-001                  2.2593806439838826E-001                  2.2352022551206956E+009                  1.2858090796039714E+000                  7.1497247719824952E-001                  1.9648900534127640E+000                  3.0291683938599271E+006                  4.4693982527812223E-028                  4.4693982527812223E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9966015975892875E+000                  1.9540197673750376E+004                 -8.9122553803671847E-010                  2.6803076550928434E-001                 -5.6417699975029786E-006                 -5.6417699975029786E-006                  0.0000000000000000E+000                  1.2992265765853522E-005 
                                      22                  1.4999999999504286E+001                  6.7383527184821879E-001                  4.5954410754477122E+000                 -8.5231221700920052E+000                  4.3382834690273429E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7188402142839614E+000                  3.9394997336056527E+004                  2.1791316526770606E+004                  6.2464433794371510E-001                  2.2815084129747829E-001                  2.2239686045089002E+009                  1.2932416085830014E+000                  7.1391496926841214E-001                  1.9634358911069754E+000                  3.0657917705006832E+006                  4.6259869108925346E-028                  4.6259869108925346E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0368370832392872E+000                  1.9540197673750397E+004                 -4.5421916985422144E-012                  2.7024352021719050E-001                 -5.6728386907772312E-006                 -5.6728386907772312E-006                  0.0000000000000000E+000                  1.3109137476097712E-005 
                                      23                  1.4999999999453165E+001                  6.7380215301633595E-001                  4.6027437493844463E+000                 -8.5056417618771754E+000                  4.3650771315038730E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7184803743057095E+000                  4.0063026045757251E+004                  2.3178062600981284E+004                  6.2310281626431330E-001                  2.3163488116623909E-001                  2.1995263681632204E+009                  1.3049719983034556E+000                  7.1276637334388904E-001                  1.9591314042440957E+000                  3.1128632558776168E+006                  4.8159918890631093E-028                  4.8159918890631093E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0736214609125319E+000                  1.9540197673750426E+004                 -9.5065308272608278E-010                  2.7263230577906095E-001                 -5.4594062479562520E-006                 -5.4594062479562520E-006                  0.0000000000000000E+000                  1.3309287104996555E-005 
                                      24                  1.4999999999402043E+001                  6.7377033361460359E-001                  4.6096536451320178E+000                 -8.4891769287989725E+000                  4.3903205720885143E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7181346786340619E+000                  4.0705551684243968E+004                  2.4565215144979298E+004                  6.2176704457678222E-001                  2.3559128340054369E-001                  2.1685797789460697E+009                  1.3184451818138299E+000                  7.1173586085149521E-001                  1.9532361119943213E+000                  3.1606746205223636E+006                  5.0020897727933771E-028                  5.0020897727933762E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0973834730437315E+000                  1.9540197673750456E+004                 -3.6238540502087995E-014                  2.7380163383989270E-001                 -5.0238015723634037E-006                 -5.0238015723634037E-006                  0.0000000000000000E+000                  1.3514662032970555E-005 
                                      25                  1.4999999999350925E+001                  6.7373969134923695E-001                  4.6161906980319873E+000                 -8.4735496887951633E+000                  4.4141835377733818E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7178017956694411E+000                  4.1322891033143795E+004                  2.5952759234311114E+004                  6.2062485436227155E-001                  2.3967707932136723E-001                  2.1354773157031221E+009                  1.3325771759671428E+000                  7.1081533964880239E-001                  1.9467150446360832E+000                  3.2078407389415172E+006                  5.1853681249721467E-028                  5.1853681249721467E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1117774364115571E+000                  1.9540197673750492E+004                 -3.6710885255527774E-009                  2.7400508933426071E-001                 -4.4515627798828180E-006                 -4.4515627798828180E-006                  0.0000000000000000E+000                  1.3720233673363508E-005 
                                      26                  1.4999999999299803E+001                  6.7371012593686064E-001                  4.6223796250839291E+000                 -8.4586327971547881E+000                  4.4368093311423182E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7174806333850716E+000                  4.1915980059843780E+004                  2.7340681213764979E+004                  6.1966094545311878E-001                  2.4364034102066812E-001                  2.1035253578286908E+009                  1.3465668895443639E+000                  7.0998478949596833E-001                  1.9403217339827710E+000                  3.2533817780713351E+006                  5.3665765964096000E-028                  5.3665765964096000E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1197674621888147E+000                  1.9540197673750521E+004                 -6.7855720089972208E-013                  2.7359138099949931E-001                 -3.8302879058097187E-006                 -3.8302879058097187E-006                  0.0000000000000000E+000                  1.3920908238479646E-005 
                                      27                  1.4999999999248683E+001                  6.7368155304110644E-001                  4.6282469259965691E+000                 -8.4443373936144006E+000                  4.4583200330630586E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7171702733552170E+000                  4.2486105773930954E+004                  2.8728968495287198E+004                  6.1885401526129424E-001                  2.4733959344660100E-001                  2.0744211949939122E+009                  1.3599115641088866E+000                  7.0922833466980650E-001                  1.9344549658039323E+000                  3.2967350601183595E+006                  5.5461749043900076E-028                  5.5461749043900067E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1235176900747721E+000                  1.9540197673750554E+004                 -1.7897040873748874E-012                  2.7281355672529922E-001                 -3.2158582098484207E-006                 -3.2158582098484207E-006                  0.0000000000000000E+000                  1.4113362373664950E-005 
                                      28                  1.4999999999197561E+001                  6.7365389998134473E-001                  4.6338182135894108E+000                 -8.4305999883367733E+000                  4.4788204967095320E+000                  7.1799999999999997E-001                  2.6800000000000002E-001                  1.4000000000000012E-002                  4.7168699240667094E+000                  4.3034643894237437E+004                  3.0117609410406665E+004                  6.1817791031758984E-001                  2.5072075744461553E-001                  2.0484944051326780E+009                  1.3723350784775152E+000                  7.0853925117712291E-001                  1.9292041718794006E+000                  3.3376464034147258E+006                  5.7244237224866125E-028                  5.7244237224866134E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1238016024613491E+000                  1.9540197673750583E+004                  2.0202670663184813E-015                  2.7181071314289978E-001                 -2.6341280421245441E-006                 -2.6341280421245441E-006                  0.0000000000000000E+000                  1.4295835355819344E-005 
